ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,ZIP
30afb586-bd88-4cb1-8565-8c38ca8276ac,1999-10-20,,999-15-1620,S99968280,,Ms.,Amanda238,Rau926,,,,white,italian,F,Menands,1063 Wehner Track,Binghamton,New York,13901
97023860-16c5-49f6-8e9b-8a7eee0d2b38,1957-08-28,,999-71-4573,S99975183,X32978322X,Mr.,Zachary28,Huels583,,,M,white,polish,M,Greece,635 Stark Drive,East Greenbush,New York,12061
529a6061-1651-4e99-804e-d3cffcd8ad95,1975-08-02,,999-80-3784,S99982258,X49437026X,Mr.,Cedrick207,Williamson769,,,S,white,irish,M,New York,594 Stroman Passage,New Rochelle,New York,10538
e26476f9-0ccb-4cec-bf60-3c297bc4e156,1937-08-08,1969-10-05,999-84-8875,S99961517,X35061708X,Mr.,Rigoberto443,Terry864,,,M,white,irish,M,Buffalo,520 Lang Light Apt 48,Cassadaga,New York,14718
5d7d620c-1701-42a9-8c55-e16c1e5a1071,1952-04-06,,999-74-5373,S99986902,X19775900X,Mr.,Santos184,Homenick806,,,M,white,german,M,Pound Ridge,892 Feeney Walk Unit 88,New Hempstead,New York,10952
6c800063-69e0-4c8f-bd1e-a6298dfd36c4,1964-10-22,,999-18-4741,S99916939,X55101092X,Mrs.,Adrienne302,Rutherford999,,Homenick806,M,white,irish,F,Wampsville,667 Swift Haven,Colesville,New York,
188a04be-e311-42db-9369-2d09ada7c4af,1980-12-15,,999-29-3689,S99915781,X58923528X,Mr.,Raúl937,Sanabria449,,,M,hispanic,puerto_rican,M,Ulster,837 Hickle Meadow Suite 91,Scarsdale,New York,10583
773353bb-76a1-4e9e-9095-20127d69d903,1981-05-12,,999-99-2780,S99958577,X9782976X,Mr.,Modesto621,Rosenbaum794,,,M,white,polish,M,Somers,1034 Stamm Light,Ticonderoga,New York,12883
1962d94a-80f4-44c6-a843-9437c6c13b04,2008-04-17,,999-75-9573,,,,Gregorio366,Gálvez271,,,,hispanic,puerto_rican,M,Schenectady,440 Trantow Union,Mamaroneck,New York,10528
1bff8100-65c6-4145-b23d-87a732fc050c,1959-05-03,,999-67-5621,S99973478,X52659909X,Ms.,Raquel318,Welch179,,,S,white,irish,F,Sodus,509 Heathcote Ramp Suite 29,New York,New York,10001
582878ae-9a39-47f7-8351-799dcafb21b2,1955-03-14,,999-59-2410,S99944967,X37576654X,Ms.,Mina319,Champlin946,,,S,white,italian,F,Volney,979 Williamson Wall,Andover,New York,14806
511a8dd6-0893-47a7-8af1-bb1a60fefbd8,1939-02-05,,999-69-2480,S99919278,X43330880X,Ms.,Juana825,Hudson301,,,S,white,german,F,Hilton,1010 Feil Row Apt 38,Kaser,New York,10952
355ab84c-abab-4b88-9711-a19eecb74344,2000-10-09,,999-96-7409,S99915106,,Mr.,Diego848,Howe413,,,,white,irish,M,Syracuse,672 Erdman Overpass,Putnam Valley,New York,10579
6c47c98f-a7c7-4d7a-9350-5f4d1948f134,1991-04-07,,999-46-5623,S99951338,X76957952X,Mrs.,Karol905,Erdman779,,Kshlerin58,M,white,portuguese,F,Rome,635 Stroman Junction,Richford,New York,13835
e09a70ae-ccaa-47c3-8062-588c83445bea,1937-08-08,,999-59-4794,S99969125,X38802639X,Mr.,Jarrett354,Casper496,,,M,white,irish,M,New York,600 Johnson Port,Cassadaga,New York,14718
d3859e7d-3cf5-4ebf-8d69-5d5a31e9794d,2007-04-15,,999-11-7940,,,,Lavinia262,Bins636,,,,white,american,F,New York,316 Kutch Boulevard Unit 91,Southport,New York,14871
d62fc6e9-6ed5-4e6b-b3a9-bb31cd72506e,1951-03-30,2012-01-13,999-72-3639,S99972593,X41610124X,Mr.,Malik994,Gusikowski974,,,M,white,italian,M,Buffalo,649 Stoltenberg Branch Suite 19,Elmira,New York,14901
4ca83303-040d-4364-9fd9-c394ebd5a62c,1973-09-07,,999-39-9243,S99982293,X69016052X,Mr.,Dave764,Hayes766,,,M,hispanic,puerto_rican,M,Albany,1049 Hessel Brook,Somers,New York,10589
a880ecf2-e48e-48b8-9014-a64e462544c9,1993-03-31,,999-73-6442,S99929632,X13843819X,Mr.,Cruz300,Rodriguez71,,,,asian,asian_indian,M,New Castle,1090 Predovic Trailer Suite 91,Freeport,New York,11510
44ff2e16-cf9f-41ba-994f-b819542bc8af,2009-09-13,,999-28-8938,,,,Willie882,Hane680,,,,white,french_canadian,F,Tarrytown,685 Satterfield Walk Suite 40,Laurel Hollow,New York,11771
918f2a9d-767f-40bc-a7c4-ee766ce0fce3,2016-06-08,,999-86-7288,,,,Dorene845,Murray856,,,,asian,chinese,F,Buffalo,493 Volkman Knoll,Poughkeepsie,New York,12601
26910a20-40b0-4d36-a51b-fcaee1178c5c,2014-02-01,,999-22-8690,,,,Leanna255,Weber641,,,,white,irish,F,New York,424 Swaniawski View,Island Park,New York,11558
d4d41a82-6387-45dc-b3c0-fa9b2b579758,1973-04-26,,999-86-6330,S99979057,X50399898X,Mr.,Rolland302,Yost751,,,M,white,english,M,Haverstraw,507 Weissnat Mews,Buffalo,New York,14201
e08cad08-38fe-4da8-9199-def64d7c028b,2004-12-26,,999-86-6319,,,,Percy315,Effertz744,,,,black,west_indian,M,White Plains,318 Glover Rapid Apt 72,Buffalo,New York,14201
7bc32c53-3b08-4e1c-aff3-4c079a19e270,1987-05-04,,999-74-9433,S99986932,X64315786X,Ms.,Ora550,Hamill307,,,S,black,african,F,Long Beach,403 Weber Wall,Spring Valley,New York,10952
c172f612-847b-42a6-b149-cda7ef6b4822,1978-03-01,,999-46-6862,S99977417,X12241858X,Mrs.,Bianca274,Stiedemann542,,Tremblay80,M,hispanic,mexican,F,West Seneca,951 Breitenberg Branch Apt 84,Hempstead,New York,11550
c93fb732-c8db-446d-8294-33a4918d6182,2009-12-22,,999-98-9485,,,,Sebastian508,Hammes673,,,,white,french,M,Walton,1024 Abshire Course Suite 24,Larchmont,New York,10538
2ccfb479-f511-4a7d-a62f-22ef9895b12d,2013-08-05,,999-86-7584,,,,Carolee951,Medhurst46,,,,hispanic,puerto_rican,F,Buffalo,1034 Schimmel Loaf Apt 99,Yonkers,New York,10583
59f56274-1092-49f1-8be4-7227a8c7ece9,1999-04-22,,999-75-9596,S99972463,,Ms.,Regina408,Hintz995,,,,hispanic,mexican,F,Henrietta,656 Connelly Drive,Buffalo,New York,14201
3eb7fc83-19a9-47a3-bbe5-95c493ff8e54,1978-03-27,,999-18-2626,S99917597,X47924831X,Mr.,Elbert916,Gibson10,,,M,white,italian,M,Chestnut Ridge,539 Becker Pathway,Yonkers,New York,10583
60769946-ae50-4833-b6f8-9b07a489e79c,1961-09-26,,999-70-8751,S99996230,X49345365X,Mr.,Raymond398,Leffler128,JD,,S,white,scottish,M,Lawrence,1078 Howell Drive Unit 42,Clarence,New York,14031
19bc628a-d083-4437-a795-ae71cd32e46b,1951-03-30,,999-72-9564,S99923410,X89603708X,Mr.,Hershel911,Romaguera67,,,M,white,italian,M,Walden,233 Gerhold Divide,Elmira,New York,14901
345e3a0d-aadd-41ba-b4b4-a377d6694e5b,1959-10-08,,999-40-1015,S99957808,X32168240X,Mr.,Gus973,Casper496,PhD,,M,white,italian,M,Crawford,767 Daniel Overpass,New York,New York,10001
cb3b9d6a-326e-4915-ab20-b7b41e761ede,2007-05-07,,999-67-2178,,,,Sammy219,Kohler843,,,,white,portuguese,M,Nanticoke,989 Glover Common,Spencerport,New York,14559
6735becc-834d-48e9-8484-3bd15923d926,1965-08-19,,999-13-5743,S99948914,X5443378X,Mr.,Salvador46,Welch179,,,M,white,english,M,Auburn,1011 Windler Crossroad Apt 28,Spring Valley,New York,10952
6a2835ae-441b-4637-871b-54f272165404,1979-06-14,,999-26-1677,S99975568,X66777671X,Mr.,Chung121,Lind531,,,M,white,irish,M,Schenectady,744 Jones Throughway,Port Jervis,New York,12771
c624b1de-5313-44bf-94c9-69ae7384ee70,1984-11-28,,999-93-1766,S99973826,X57709972X,Mrs.,Lola232,Hernández971,,Romero158,M,black,dominican,F,Long Beach,337 Keebler Avenue Unit 0,Ravena,New York,12143
176512a1-2a12-4204-9703-bcc17a2b8d09,1997-11-04,,999-73-6007,S99995873,X31722830X,Ms.,Julissa825,Baumbach677,,,,asian,asian_indian,F,Keene,607 Kertzmann Trail Apt 21,Washingtonville,New York,10992
c69d0620-542b-4052-985c-887c0353829b,1990-10-07,,999-95-1281,S99995820,X47751584X,Mr.,Lino542,Kuvalis369,,,M,asian,chinese,M,Roxbury,929 Schneider Club,Irondequoit,New York,14609
ea39e536-e4ed-4d68-8962-322ca55b7ce9,2012-06-25,,999-47-5428,,,,Margarita164,Cornejo190,,,,hispanic,puerto_rican,F,Le Roy,199 Schulist Highlands,East Fishkill,New York,
26ca6298-ee19-47ad-8f49-a3418a5608a5,2016-01-15,,999-95-2788,,,,Russell422,Mills423,,,,white,irish,M,Minoa,920 Erdman Bay,Maine,New York,13802
072b0dca-d950-4b2f-92ed-523fffe21a89,1966-11-06,,999-64-8129,S99949142,X30277920X,Mr.,Irvin970,Murphy561,,,M,white,english,M,Wallkill,1071 Bogan Glen Suite 82,Troy,New York,12180
487e5ea4-8551-41f9-a75d-c8fd1f4b0b15,1924-03-09,,999-22-2160,S99912794,X39990578X,Mrs.,Tambra47,Grady603,,Kub800,M,white,irish,F,Great Neck,826 Dibbert Brook Suite 73,Gloversville,New York,12078
086b3cdb-873e-457f-9d35-8e74ea945dbd,1991-07-13,,999-74-2397,S99942457,X39161294X,Mrs.,Andree11,Denesik803,,Bauch723,M,white,german,F,Yonkers,685 Lindgren Frontage road,New York,New York,10001
9f6aa883-1a7b-49ff-8527-4d5b4e0d6ddc,2014-02-23,,999-40-2051,,,,Jewell855,Robel940,,,,white,french_canadian,M,Schenectady,1005 Kling Esplanade,Penfield,New York,14526
84315fe1-6e6e-4d0b-93f8-d981558aab54,1987-06-07,,999-69-4231,S99925616,X55684038X,Mr.,Nathaniel596,Treutel973,,,M,white,irish,M,Smithfield,111 Cummerata Dam Suite 56,Cortland,New York,13045
9c953bbc-0a02-4ce2-b675-b455f317a2a9,1992-09-02,,999-61-8466,S99954536,X55999492X,Mr.,Rufus33,Schuster709,,,,white,portuguese,M,Syracuse,450 Stiedemann Street,Waterloo,New York,13165
584c01dc-8c73-4783-9799-fca6fdee2775,1943-01-03,,999-94-5294,S99919256,X88436647X,Mrs.,Louvenia131,Franecki195,,Green467,M,white,italian,F,Lindenhurst,643 McLaughlin Arcade,Clarence,New York,14031
445f6405-c2af-4127-ab1d-8154ec62f3fa,2017-11-08,,999-48-9978,,,,Darleen361,Nicolas769,,,,white,irish,F,Yonkers,453 Zboncak Light,Leon,New York,14751
0aa91bd3-4832-46e3-b22a-49ade82bc5ef,1976-01-03,,999-11-2732,S99936833,X5588868X,Mr.,Javier97,Lehner980,,,M,white,american,M,East Fishkill,479 Bosco Rapid Apt 48,Buffalo,New York,14201
b9bbd153-cb3a-42a1-8b1c-ff46146349bc,1982-06-23,,999-10-3464,S99919526,X21071115X,Mrs.,Maira380,Conn188,,Mertz280,M,white,german,F,New Castle,340 Heidenreich Wynd,Boston,New York,14025
d7170deb-dbdb-43f7-913b-bd76d87c131c,1986-03-12,,999-92-6289,S99992628,X68925491X,Mr.,Virgil85,Schultz619,,,S,white,scottish,M,East Greenbush,835 Gislason Divide Apt 26,North Hudson,New York,12855
bcaf66db-0ac6-488d-af6c-49834287fc38,1961-10-27,,999-45-6682,S99964523,X41305545X,Mr.,Wesley533,Beatty507,,,M,white,french,M,Charlton,1004 Hyatt Glen Suite 20,Larchmont,New York,10538
314f77fb-35f2-4248-8ba2-9d2330271f9f,1986-03-08,2008-06-08,999-11-3269,S99910551,X37275010X,Mr.,Jed345,Bauch723,,,,white,irish,M,Rye,895 Grant Burg Unit 57,Kiryas Joel,New York,10950
4f9ddb67-64c1-498b-b196-15505ddc3b54,1956-11-04,,999-55-5941,S99984251,X19359539X,Mr.,Samuel331,Carroll471,,,M,white,irish,M,Bethlehem,465 Upton Annex,Freeport,New York,11510
8ee38362-8b80-439a-bca6-865dd708433c,2007-05-11,,999-18-8650,,,,Lani848,Will178,,,,white,irish,F,Ithaca,265 Kreiger Promenade,Carmel,New York,10512
613ca5c6-be7f-4dff-8508-0e95da8d6750,1969-01-15,,999-79-2602,S99988314,X70364798X,Ms.,Hedy234,Dickens475,,,S,hispanic,south_american,F,New York,361 Fritsch Stravenue,Mount Kisco,New York,10549
7ba98b9b-f967-460b-9938-f10cb34146c4,1979-06-03,,999-86-4963,S99941115,X8831775X,Mr.,Virgil85,Hahn503,,,M,white,italian,M,New York,982 Deckow Light,Yorktown,New York,
c36c7133-ebb3-441c-ae27-9cbd6a5787fc,2016-08-25,,999-27-4693,,,,Dinah304,Kertzmann286,,,,white,portuguese,F,Rochester,422 Hoeger Center,Kiryas Joel,New York,10950
d53f24ce-c7c4-4490-8701-c442c300a77f,1962-12-13,,999-44-5408,S99924277,X52878242X,Mrs.,Melda993,Yundt842,,Kuhlman484,M,white,american,F,Watervliet,924 Miller Spur Suite 36,New York,New York,10001
25b2c43e-6349-4a5a-9b87-abe5c419495c,1986-03-08,,999-63-8272,S99934848,X32678333X,Mr.,Nathaniel596,Nicolas769,,,M,white,irish,M,Colonie,146 Hilll Viaduct,Kiryas Joel,New York,10950
f876d7b7-ce58-450a-996b-d29017562aa0,1961-09-18,,999-49-3611,S99993061,X13548860X,Mr.,Doug189,O'Hara248,,,M,white,irish,M,Rome,121 Hettinger Rue Apt 27,New Windsor,New York,12553
bff04972-d08a-42a4-8778-d903ec3a4924,1991-11-20,,999-34-3685,S99934058,X65518906X,Mr.,Cristobal567,Bueno515,,,M,hispanic,mexican,M,Rensselaer,235 Harris Corner Apt 55,New York,New York,10001
c3819ead-ed32-4843-a126-42589bcbee14,1957-04-25,,999-79-5087,S99951316,X71303829X,Mrs.,Filomena215,Bogisich202,,Flatley871,M,white,italian,F,Saratoga Springs,646 Herman Byway,East Greenbush,New York,12061
af8cbf0b-563c-4567-9cda-e46596a6d4b1,1961-10-02,,999-85-6464,S99976301,X7369937X,Mr.,Alphonso102,Spencer878,,,S,white,italian,M,White Plains,429 Kovacek Trafficway,Carmel,New York,10512
8ef78dbf-5cf3-4a1d-808a-3ad7f2d4b979,2011-05-23,,999-89-2181,,,,Calvin845,Botsford977,,,,black,dominican,M,New Rochelle,691 Little Viaduct Suite 56,Syracuse,New York,13120
4ca09dcf-295a-4eb0-b438-d9675db2c711,1999-07-18,,999-57-2348,S99937879,,Mr.,Sammie902,Blick895,,,,white,scottish,M,Suffern,736 Langosh Bay Unit 79,New York,New York,10001
0ed23fa4-d347-4c71-8402-1a455172ef33,1996-09-13,,999-89-2616,S99922558,X37778772X,Mr.,Percy315,Stoltenberg489,,,,white,irish,M,New Rochelle,795 Ratke Trail,Yorktown,New York,
133b733b-36f8-4fd7-aaf8-69e6067ca013,1984-08-20,,999-40-5028,S99967417,X18845909X,Ms.,Jade952,Gulgowski816,,,S,white,polish,F,Mexico,481 Marks Way,Lloyd,New York,
a269e574-72a5-4203-9dfa-5ecb2dbcb628,1982-05-20,,999-17-6715,S99941756,X40086673X,Mr.,Wilber603,Ferry570,,,M,white,english,M,Massapequa Park,780 Lemke Skyway,Churchville,New York,14428
0778ccbc-3088-45c6-b134-f5f37a6b90a5,1980-05-06,,999-44-3354,S99993564,X51812025X,Mr.,Jasper743,Bode78,,,S,white,irish,M,East Fishkill,308 Hickle Mission,Wallkill,New York,12589
da4b9b0e-7b47-4d2d-987f-43f656b665d0,1952-12-15,,999-98-8735,S99933079,X83791728X,Mr.,Noel608,Littel644,,,S,white,english,M,New York,1040 Marks Crossing Unit 46,New York,New York,10001
fe9254b9-f723-4e85-ab6f-00aae087c06c,1990-12-19,,999-18-5366,S99911105,X4148841X,Mr.,Ricky354,Brekke496,,,M,white,portuguese,M,Glen Cove,194 Doyle Well Suite 60,Buffalo,New York,14201
c3fab24d-b3b1-4dc6-b2ba-e8ad6e26cad3,2006-03-27,,999-32-7633,,,,Hung902,VonRueden376,,,,white,scottish,M,New York,320 McLaughlin Alley Suite 87,New York,New York,10001
b27d5e7b-fb27-4e7e-bb65-1bf24e16ebb4,1960-12-05,,999-64-4803,S99946627,X81794418X,Mr.,Nicholas495,Rau926,,,M,white,english,M,Irvington,242 Gottlieb Mill,New York,New York,10001
40118429-8b5f-42ab-9bb6-ffe2a659630b,1971-12-15,,999-48-7156,S99964671,X19956032X,Mr.,Billie243,Lockman863,,,M,white,german,M,Middleburgh,870 Roberts Annex,Lackawanna,New York,14218
70483d45-cdad-4d7e-a7a5-7a072fbc7cda,2009-08-16,,999-50-8783,,,,Sammy219,Ondricka197,,,,white,irish,M,Buffalo,844 Hermiston Overpass Unit 34,Southport,New York,14871
dd7f1211-0d79-42f0-8480-cfd9f43ae2e0,1984-12-22,,999-19-3068,S99915197,X71817606X,Mr.,Chas63,Lakin515,,,M,white,german,M,Great Neck Plaza,1077 Keeling Port Unit 47,Morrisville,New York,13408
b44c0e8d-a683-44e8-b61e-fff354614664,1967-01-06,,999-87-9602,S99973963,X84063651X,Mr.,Myron933,Block661,,,M,white,italian,M,Utica,267 Kub Tunnel,Newburgh,New York,12550
b2a7e34f-40c9-4159-bc91-3806fbb263e4,1975-01-16,,999-89-7021,S99964836,X15160055X,Mr.,Kirk871,Turner526,,,M,white,german,M,Buffalo,779 Kessler Camp Unit 9,Peekskill,New York,10566
4e44b156-6103-4e0e-afd9-ea9c26d945c2,1963-02-02,,999-42-9395,S99976398,X18888952X,Mr.,Herman763,Gleason633,,,M,white,english,M,Pleasant Valley,186 Auer Ramp Suite 20,Yonkers,New York,10583
ae374913-2b9e-469f-bf40-565fa4834214,1995-05-14,,999-25-6364,S99973729,X7956613X,Ms.,Vanessa263,Yundt842,,,,black,african,F,West Seneca,362 Watsica Annex,Hempstead,New York,11550
d685f855-fa50-4edc-8572-fe2f1158c39e,1996-04-04,,999-35-9796,S99966936,X39051191X,Ms.,Julianna856,Trantow673,,,,white,russian,F,Tonawanda,715 Osinski Manor Apt 49,Machias,New York,14101
49178fb9-5ebd-447f-8b49-d09f3649a692,1995-12-16,,999-43-6897,S99974909,X35011139X,Ms.,Brittny484,Bosco882,,,,white,german,F,Clifton Park,1080 Altenwerth Rapid Apt 1,Yorktown,New York,
491c6a1e-3c48-4769-b658-4e16451a7875,1964-12-02,,999-61-3855,S99989768,X65088859X,Mrs.,María Eugenia578,Arriaga291,,Avilés474,M,hispanic,puerto_rican,F,Ithaca,906 Spinka Plaza,Yonkers,New York,10583
2cef45e8-45b5-4f80-a006-024e9b199f07,1949-10-01,,999-50-8654,S99916631,X70313484X,Mrs.,Jennette837,Rutherford999,,Lang846,M,white,polish,F,West Seneca,275 Hackett Union,New York,New York,10001
759e1d2c-5f62-4e9b-8048-3a1cbfc2b119,1974-11-02,,999-41-7411,S99959847,X41436135X,Mr.,Jacobo456,Regalado83,,,M,black,dominican,M,Canaan,587 Anderson Street Suite 97,Buffalo,New York,14201
ff0ba9f0-3820-4ec2-8e90-99b2af116c32,1991-04-30,,999-57-9736,S99984864,X56958475X,Mr.,Darryl392,Runolfsson901,,,M,white,american,M,Bethlehem,937 Connelly Lane Suite 2,East Greenbush,New York,12061
abdb8978-fe36-458a-8d32-751af73a04ca,2002-07-22,,999-52-2685,S99937376,,,Solomon675,Bruen238,,,,white,irish,M,New York,988 Bauch Skyway,Cortland,New York,13045
5b131585-076d-47b3-abeb-3c9acfa6c4cd,2014-03-22,,999-39-1831,,,,Desmond566,Nikolaus26,,,,white,french_canadian,M,Wales,1043 Predovic Knoll Suite 76,Oneida,New York,13032
0cc022ac-884b-4eaf-96ac-e3c55ecbaec2,1966-10-15,,999-68-4182,S99981936,X57030340X,Mrs.,Lelia627,O'Conner199,,Marquardt819,M,white,irish,F,Carthage,424 Dickinson Boulevard,Hyde Park,New York,12538
996e67ca-5c1e-4c98-9a0b-28059cd0e161,2007-05-14,,999-20-8465,,,,Ariel183,Reynolds644,,,,white,german,F,Niskayuna,144 Champlin Station Suite 69,Hudson,New York,12534
53cfec8b-f824-45a1-a02b-d58a81fee2ba,1988-06-30,,999-33-1013,S99967120,X31430234X,Mr.,Gonzalo160,Chavarría957,,,M,hispanic,puerto_rican,M,Malverne,240 Hermiston Boulevard Apt 26,Stewart Manor,New York,11001
ed666563-697f-48a4-ab76-a4f9d818f3ef,1950-08-18,,999-37-9347,S99979050,X47093057X,Ms.,Berta524,Tapia475,,,S,hispanic,puerto_rican,F,Rye Brook,628 West Passage,Patchogue,New York,11772
d0b2d936-6c5a-4032-a71a-b2a5daa617c8,1927-07-30,2002-09-03,999-41-6861,S99975513,X85762382X,Mr.,Margarito178,Will178,,,M,white,scottish,M,Lisbon,143 Krajcik Center,Brockport,New York,14420
eeec6fea-cbd7-4a87-9045-7510a0548349,2005-09-29,,999-40-4921,,,,Dakota806,Bauch723,,,,white,italian,F,Buffalo,257 Mills Village,Rome,New York,13308
edaa5db2-339f-4f08-9443-7837279704c9,1952-10-25,,999-24-3082,S99928308,X47190783X,Mrs.,Robbie31,Stracke611,,Runte676,M,white,english,F,Halfmoon,768 Kertzmann Gateway Suite 38,Davenport,New York,13751
051840b1-6f33-4c0f-92ca-5d03a2190bd7,1938-10-12,,999-68-5361,S99968434,X71933134X,Mrs.,Lala778,Hudson301,,Anderson154,M,black,african,F,Albany,328 Anderson Walk Apt 5,Poughkeepsie,New York,12601
957c7bd8-0587-4d30-839b-a666c4a29c65,1997-02-16,,999-17-5590,S99966962,X88774207X,Mr.,Vincent299,Wolf938,,,,white,english,M,Greece,1017 Johns Ramp,Potsdam,New York,13676
6451cd88-6bce-4102-ab19-4f9aa24ae1df,1999-11-24,,999-62-9016,S99946217,,Mr.,Milford485,Denesik803,,,,white,portuguese,M,Wallkill,624 Wunsch Fort,Mount Vernon,New York,10550
f3445fd1-5b35-42bd-b17c-0c20e6fbca94,1967-08-06,,999-90-6385,S99928764,X1241091X,Mrs.,Twanda979,Considine820,JD,Streich926,M,white,irish,F,Philadelphia,1009 Gaylord Neck,New York,New York,10001
30c64986-f13e-40ed-8090-4f67ecfa32c7,1950-12-22,,999-53-4865,S99930335,X49782055X,Mr.,Johnson679,Hettinger594,,,M,white,irish,M,New York,859 Kling Crossing,Lindenhurst,New York,11757
2f608c85-ce01-4e8a-9324-37cfa4e9a34d,1976-09-11,,999-78-4889,S99964673,X1927059X,Mrs.,Deetta949,Considine820,,DuBuque211,M,white,irish,F,Massapequa Park,1013 Schmitt Parade Suite 74,Caroline,New York,
da5fe1b2-ecfd-4bb3-96e9-be49e14c73f1,1962-06-05,,999-68-9341,S99984052,X54632105X,Mr.,Mateo562,Samaniego616,,,M,hispanic,puerto_rican,M,New York,856 McCullough Camp Apt 23,Manorhaven,New York,11050
c6d13c66-05d8-4a5f-8226-17584bd2769c,1927-07-30,2009-12-30,999-44-5369,S99925829,X14347586X,Mr.,Ignacio928,Reichert620,,,S,white,scottish,M,Annsville,188 Howe Mission,Brockport,New York,14420
4528aef9-87e9-4ce0-94b7-7b927240a9ff,2010-09-10,,999-10-6429,,,,Pei116,Torphy630,,,,white,italian,F,Marcy,630 Bosco Flat,Freeport,New York,11510
6400fcd9-2961-4c02-960d-3eed8a56f1d1,1981-02-05,,999-54-6518,S99931076,X88739457X,Mr.,Weldon459,Kilback373,,,M,white,italian,M,Wheatfield,1007 Kris Gate Unit 6,Lake Grove,New York,11755
8b158a7b-5286-4476-906c-9e3c6458ac08,2013-11-20,,999-67-3564,,,,Cliff504,Collins926,,,,white,irish,M,Rensselaer,661 Prosacco Extension Unit 30,Laurel Hollow,New York,11771
55f809ed-becb-4371-8a69-6b9b3d354d31,1959-05-20,,999-80-2001,S99927380,X32735290X,Mr.,Raymon366,Eichmann909,,,M,white,italian,M,Plattsburgh,399 Donnelly Parade,Shawangunk,New York,
e7c6a33e-0e88-415a-9a01-7a4439c0add2,1961-04-01,,999-72-8545,S99953739,X55286591X,Mr.,Antione404,Buckridge80,,,M,white,portuguese,M,Westmoreland,407 Heidenreich Trailer Apt 73,Buffalo,New York,14201
5511eb92-3267-438a-8d6b-178f291c07fc,1974-05-08,,999-92-1078,S99924374,X84592040X,Mr.,Federico589,Huels583,,,M,black,african,M,Penfield,720 Carter Knoll Unit 90,Suffern,New York,10901
238a5120-609c-416a-ae84-72d3f866a028,1965-06-22,,999-94-5349,S99940867,X33710709X,Mr.,Clarence5,Cremin516,,,M,white,italian,M,Mount Kisco,389 Crist Route Unit 91,Monroe,New York,10950
1fa59c2c-c1cb-46b6-8c07-f3f6df884627,1965-05-20,,999-50-5622,S99969992,X59677306X,Mrs.,Antonette454,Wolff180,,Ledner144,M,hispanic,puerto_rican,F,Henrietta,409 Dickinson Vista Apt 20,Mount Vernon,New York,10550
aea7ed93-fbaa-4ee4-af5d-f3baca1aff15,1978-08-24,,999-11-3938,S99988967,X55616082X,Mrs.,Rea30,Stamm704,,Trantow673,M,white,irish,F,New York,758 Pfeffer Union,New York,New York,10001
75110c94-3777-49a1-942a-1dfe62b32cda,1960-06-18,,999-13-8372,S99937987,X55574627X,Mrs.,Karry11,Pacocha935,MD,Bartoletti50,M,white,italian,F,Westmoreland,425 Friesen Run,Syracuse,New York,13120
a2196f9a-9649-4394-aa7c-93a8bfe6c927,1993-04-17,,999-88-6158,S99970736,X69551438X,Mr.,Ramon749,Crona259,,,,white,french,M,Gouverneur,922 Gutmann Estate Unit 9,Tupper Lake,New York,12986
5b504d16-4e5f-4c63-8a76-0a7e5cd296da,1946-12-20,,999-76-5272,S99990748,X69358762X,Mr.,Agustin437,Leffler128,,,M,white,french,M,Vestal,951 Schumm Trailer Apt 99,Corning,New York,14830
8a26431c-4703-4ab7-bd4c-c7258880f998,1985-03-23,,999-48-6237,S99970166,X82280507X,Mrs.,Meghan514,Jenkins714,,Kunde533,M,white,irish,F,Salisbury,437 Waelchi Club Apt 12,Bronxville,New York,10708
923b0e72-e449-4449-a388-945665ede16d,1993-04-21,,999-70-6741,S99910316,X81951561X,Ms.,Eleonore965,Bernhard322,,,,white,german,F,Altona,227 Baumbach Flat,New York,New York,10001
c9f46bd1-1105-4137-b411-2b0476950fb3,1927-07-30,2015-10-03,999-31-4846,S99964062,X28823510X,Mr.,Truman805,Rohan584,,,S,white,scottish,M,New York,944 Will Gateway,Brockport,New York,14420
60cb1859-5206-4b39-a2d9-bca9bbbfb1ac,1988-06-22,,999-84-4809,S99923729,X35247405X,Mr.,Mateo562,Cazares77,,,M,black,dominican,M,Endicott,276 Sauer Rapid,Elma,New York,14059
ac8fb943-5836-4882-ad62-ac09803745ff,2002-08-18,,999-35-2073,S99946574,,,Eusebio566,McLaughlin530,,,,white,english,M,Hempstead,1020 Purdy Estate Apt 21,East Greenbush,New York,12061
85c49fa8-d2fc-45df-952e-d382b67ee0df,1990-02-06,,999-12-6267,S99998371,X52335857X,Mr.,Thurman577,Greenfelder433,,,M,white,german,M,Greece,785 Baumbach Throughway Apt 32,New York,New York,10001
33cf4471-035b-4cab-81af-ecd4c986daed,1984-03-06,,999-96-5174,S99962500,X8640756X,Mr.,Gaston250,Hickle134,,,M,black,dominican,M,Valatie,505 Lakin Bypass Unit 40,Webster,New York,14580
04dd8e2c-9890-4ee2-b445-83857e6100b5,1962-04-02,,999-21-7168,S99927858,X50615859X,Mrs.,Guillermina633,Brito172,,Alanis890,M,hispanic,puerto_rican,F,Clarence,886 Huel Passage,Haverstraw,New York,10923
